countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
208,208,19.2860155,-99.14044533,0.129394531,0.148925781,0.947265625,00:36.6,00:23.6
209,209,19.2860155,-99.14044533,0.045166016,0.155273438,0.946044922,00:36.6,00:23.7
210,210,19.2860155,-99.14044533,0.028320313,0.109619141,0.956787109,00:36.7,00:23.7
211,211,19.2860155,-99.14044533,0.15234375,0.116699219,0.925537109,00:36.7,00:23.7
212,212,19.2860155,-99.14044533,0.159179688,0.099365234,0.867675781,00:36.7,00:23.7
213,213,19.2860155,-99.14044533,0.059814453,0.146728516,0.924072266,00:36.7,00:23.7
214,214,19.2860155,-99.14044533,0.157226563,0.165283203,0.982177734,00:36.7,00:23.7
215,215,19.2860155,-99.14044533,0.140380859,0.181396484,0.952392578,00:36.7,00:23.8
216,216,19.2860155,-99.14044533,0.100341797,0.148925781,0.93359375,00:36.7,00:23.8
217,217,19.28595667,-99.14045167,0.262207031,0.050048828,0.954345703,00:37.2,00:24.2
218,218,19.28595667,-99.14045167,0.105957031,0.148681641,0.967285156,00:37.3,00:24.3
219,219,19.28595667,-99.14045167,0.147216797,0.171386719,0.940185547,00:37.3,00:24.4
220,220,19.28595667,-99.14045167,0.045654297,0.20703125,0.903808594,00:37.4,00:24.4
221,221,19.28595667,-99.14045167,0.095458984,0.149414063,0.779541016,00:37.5,00:24.5
222,222,19.28595667,-99.14045167,0.102783203,0.167724609,0.862304688,00:37.6,00:24.6
223,223,19.28595667,-99.14045167,0.15234375,0.142089844,0.872558594,00:37.6,00:24.7
224,224,19.28595667,-99.14045167,0.143066406,0.149169922,0.894287109,00:37.7,00:24.7
225,225,19.28595667,-99.14045167,0.106933594,0.171630859,0.976806641,00:37.7,00:24.8
226,226,19.2859005,-99.14045817,0.103027344,0.119384766,0.983398438,00:39.0,00:26.0
227,227,19.2859005,-99.14045817,0.102783203,0.044677734,0.958740234,00:39.0,00:26.1
228,228,19.2859005,-99.14045817,0.101806641,0.093505859,0.948730469,00:39.0,00:26.1
229,229,19.2859005,-99.14045817,0.104248047,0.086181641,0.890625,00:39.1,00:26.1
230,230,19.2859005,-99.14045817,0.100830078,0.111816406,0.955810547,00:39.1,00:26.1
231,231,19.2859005,-99.14045817,0.046875,0.087158203,0.907470703,00:39.1,00:26.1
232,232,19.2859005,-99.14045817,0.015625,0.128662109,0.963134766,00:39.1,00:26.1
233,233,19.2859005,-99.14045817,0.060791016,0.138671875,0.901123047,00:39.1,00:26.2
234,234,19.2859005,-99.14045817,0.141113281,0.139892578,0.975585938,00:39.1,00:26.2
235,235,19.28584667,-99.14046733,0.103271484,0.201904297,0.981201172,00:39.2,00:26.2
236,236,19.28584667,-99.14046733,0.064453125,0.116943359,0.941650391,00:39.3,00:26.3
237,237,19.28584667,-99.14046733,0.144042969,0.090820313,0.920166016,00:39.3,00:26.4
238,238,19.28584667,-99.14046733,0.130126953,0.030761719,0.882080078,00:39.4,00:26.4
239,239,19.28584667,-99.14046733,0.070556641,0.143554688,0.953369141,00:39.5,00:26.5
240,240,19.28584667,-99.14046733,0.103027344,0.129394531,0.922119141,00:39.6,00:26.6
241,241,19.28584667,-99.14046733,0.128662109,0.077148438,0.896484375,00:39.6,00:26.7
242,242,19.28584667,-99.14046733,0.134033203,0.043701172,0.882324219,00:39.7,00:26.7
243,243,19.28584667,-99.14046733,0.159667969,0.048095703,0.823974609,00:39.7,00:26.8
244,244,19.285794,-99.14047583,0.041259766,0.032226563,0.877685547,00:40.2,00:27.2
245,245,19.285794,-99.14047583,0.138427734,0.017333984,0.858154297,00:40.3,00:27.3
246,246,19.285794,-99.14047583,0.177246094,0.117431641,0.864257813,00:40.3,00:27.4
247,247,19.285794,-99.14047583,0.106689453,0.126220703,0.952636719,00:40.4,00:27.4
248,248,19.285794,-99.14047583,0.161376953,0.133056641,1.007324219,00:40.5,00:27.5
249,249,19.285794,-99.14047583,0.133300781,0.080566406,0.932373047,00:40.6,00:27.6
250,250,19.285794,-99.14047583,0.150146484,0.120849609,0.928710938,00:40.6,00:27.7
251,251,19.285794,-99.14047583,0.024658203,0.157470703,0.974121094,00:41.9,00:29.0
252,252,19.285794,-99.14047583,0.009277344,0.144042969,1.03125,00:41.9,00:29.0
253,253,19.28573717,-99.140488,0.029052734,0.062988281,0.958984375,00:42.0,00:29.0
