countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
115,115,19.28608517,-99.14039867,0.101074219,0.107666016,0.894287109,16:22.2,00:13.0
116,116,19.28608517,-99.14039867,0.065673828,0.080078125,0.901367188,16:22.3,00:13.1
117,117,19.28608517,-99.14039867,0.062988281,0.064941406,1.000732422,16:22.4,00:13.2
118,118,19.28608517,-99.14039867,0.200683594,0.05859375,0.914550781,16:22.4,00:13.2
119,119,19.28608517,-99.14039867,0.029541016,0.132080078,0.948486328,16:22.5,00:13.3
120,120,19.28608517,-99.14039867,0.515625,-0.078125,0.680419922,16:22.6,00:13.4
121,121,19.28608517,-99.14039867,0.178710938,0.178955078,1.0390625,16:22.6,00:13.4
122,122,19.28608517,-99.14039867,-0.44140625,0.310546875,1.041992188,16:22.7,00:13.5
123,123,19.28608517,-99.14039867,-0.090576172,-0.052734375,1.043212891,16:22.8,00:13.6
124,124,19.28601883,-99.14040683,0.014404297,0.100585938,0.962646484,16:23.2,00:14.0
125,125,19.28601883,-99.14040683,0.107421875,0.109863281,0.853515625,16:23.3,00:14.1
126,126,19.28601883,-99.14040683,0.137695313,0.070556641,0.860351563,16:24.5,00:15.3
127,127,19.28601883,-99.14040683,0.183105469,0.087646484,0.906982422,16:24.6,00:15.4
128,128,19.28601883,-99.14040683,0.183837891,0.047363281,0.954589844,16:24.6,00:15.4
129,129,19.28601883,-99.14040683,0.143798828,0.045166016,1.020507813,16:24.6,00:15.4
130,130,19.28601883,-99.14040683,0.171386719,0.041503906,0.871826172,16:24.6,00:15.4
131,131,19.28601883,-99.14040683,0.203857422,0.014648438,0.822509766,16:24.6,00:15.4
132,132,19.28601883,-99.14040683,0.143554688,0.001708984,0.947509766,16:24.7,00:15.5
133,133,19.28594617,-99.1404175,0.115478516,0.072753906,0.923339844,16:24.7,00:15.5
134,134,19.28594617,-99.1404175,0.151855469,0.012207031,0.91015625,16:24.7,00:15.5
135,135,19.28594617,-99.1404175,0.133056641,0.063964844,0.97265625,16:24.7,00:15.5
136,136,19.28594617,-99.1404175,0.140380859,0.113769531,0.983154297,16:24.7,00:15.5
137,137,19.28594617,-99.1404175,0.091552734,0.113525391,1.039306641,16:24.7,00:15.5
138,138,19.28594617,-99.1404175,0.087402344,0.092529297,0.850585938,16:24.8,00:15.6
139,139,19.28594617,-99.1404175,0.145263672,0.032470703,0.923828125,16:24.8,00:15.6
140,140,19.28594617,-99.1404175,0.116699219,0.073486328,0.850341797,16:24.8,00:15.6
141,141,19.28594617,-99.1404175,0.123291016,0.076416016,0.934814453,16:24.8,00:15.6
142,142,19.28586767,-99.14042517,0.051025391,0.00390625,0.875976563,16:25.2,00:16.0
143,143,19.28586767,-99.14042517,0.052246094,0.063232422,0.882080078,16:25.3,00:16.1
144,144,19.28586767,-99.14042517,0.104003906,0.128662109,0.843505859,16:25.3,00:16.1
145,145,19.28586767,-99.14042517,0.078125,0.100097656,0.906982422,16:25.4,00:16.2
146,146,19.28586767,-99.14042517,0.152587891,0.045654297,0.916748047,16:25.5,00:16.3
147,147,19.28586767,-99.14042517,0.063720703,0.043457031,0.951416016,16:25.6,00:16.4
148,148,19.28586767,-99.14042517,0.112060547,0.076416016,0.870361328,16:25.6,00:16.4
149,149,19.28586767,-99.14042517,0.133300781,0.047607422,0.861816406,16:25.7,00:16.5
150,150,19.28586767,-99.14042517,0.174072266,0.060058594,0.934326172,16:25.7,00:16.5
151,151,19.28578767,-99.14043,0.192871094,0.027587891,0.786621094,16:27.5,00:18.3
152,152,19.28578767,-99.14043,0.196044922,0.103515625,0.866699219,16:27.5,00:18.3
153,153,19.28578767,-99.14043,0.100341797,0.037841797,0.931640625,16:27.6,00:18.4
154,154,19.28578767,-99.14043,0.050292969,0.071533203,0.974121094,16:27.6,00:18.4
155,155,19.28578767,-99.14043,0.040039063,0.085693359,0.856689453,16:27.6,00:18.4
156,156,19.28578767,-99.14043,0.036621094,0.015625,0.984619141,16:27.6,00:18.4
157,157,19.28578767,-99.14043,0.124755859,0.018066406,0.946777344,16:27.6,00:18.4
158,158,19.28578767,-99.14043,0.112792969,-0.000244141,0.953125,16:27.6,00:18.4
159,159,19.28578767,-99.14043,0.1015625,0.010498047,0.970703125,16:27.7,00:18.5
160,160,19.28570783,-99.1404335,0.045166016,0.217285156,0.889404297,16:27.7,00:18.5
161,161,19.28570783,-99.1404335,0.120849609,0.145507813,0.859863281,16:27.7,00:18.5
162,162,19.28570783,-99.1404335,0.263427734,0.120117188,0.889160156,16:27.7,00:18.5
163,163,19.28570783,-99.1404335,0.155029297,0.103271484,0.931884766,16:27.8,00:18.6
164,164,19.28570783,-99.1404335,0.109863281,0.115234375,0.909423828,16:27.8,00:18.6
165,165,19.28570783,-99.1404335,0.111083984,0.129638672,0.919921875,16:27.8,00:18.6
166,166,19.28570783,-99.1404335,0.104736328,0.024169922,0.900634766,16:27.8,00:18.6
167,167,19.28570783,-99.1404335,0.151855469,0.067871094,0.960693359,16:27.8,00:18.6
168,168,19.28570783,-99.1404335,0.089599609,0.142822266,0.929443359,16:27.9,00:18.7
169,169,19.28562817,-99.140441,0.109619141,0.094482422,0.919433594,16:28.2,00:19.0
170,170,19.28562817,-99.140441,0.145751953,0.038574219,0.861572266,16:28.3,00:19.1
171,171,19.28562817,-99.140441,0.140625,0.044921875,0.805664063,16:28.4,00:19.2
172,172,19.28562817,-99.140441,0.147949219,0.218505859,0.968261719,16:28.4,00:19.2
173,173,19.28562817,-99.140441,0.188720703,0.079833984,0.867919922,16:28.5,00:19.3
174,174,19.28562817,-99.140441,0.128662109,0.045166016,0.921142578,16:28.6,00:19.4
175,175,19.28562817,-99.140441,0.186279297,0.079833984,0.844970703,16:28.6,00:19.4
176,176,19.28562817,-99.140441,0.030517578,0.080078125,0.859619141,16:30.2,00:21.0
177,177,19.28562817,-99.140441,0.057617188,0.099853516,0.842529297,16:30.3,00:21.1
178,178,19.28554717,-99.14044817,0.031738281,0.063964844,0.923828125,16:30.3,00:21.1
179,179,19.28554717,-99.14044817,0.027832031,0.087646484,0.843261719,16:30.3,00:21.1
180,180,19.28554717,-99.14044817,0.068603516,0.100585938,0.844482422,16:30.3,00:21.1
181,181,19.28554717,-99.14044817,0.069091797,0.080322266,0.837158203,16:30.3,00:21.1
182,182,19.28554717,-99.14044817,0.069824219,0.148925781,0.920898438,16:30.3,00:21.1
183,183,19.28554717,-99.14044817,0.051757813,0.113769531,0.926025391,16:30.4,00:21.2
184,184,19.28554717,-99.14044817,0.064941406,0.077392578,0.944335938,16:30.4,00:21.2
185,185,19.28554717,-99.14044817,0.109375,0.006347656,0.883300781,16:30.4,00:21.2
186,186,19.28554717,-99.14044817,0.138427734,0.052490234,0.888183594,16:30.4,00:21.2
187,187,19.28546667,-99.140456,0.079833984,0.06640625,0.872558594,16:30.4,00:21.2
188,188,19.28546667,-99.140456,0.028564453,0.07421875,0.930175781,16:30.5,00:21.3
189,189,19.28546667,-99.140456,0.050048828,0.034667969,0.972900391,16:30.5,00:21.3
