countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
106,106,19.28647483,-99.14035367,0.068359375,-0.011474609,0.945068359,13:53.9,00:12.4
107,107,19.28647483,-99.14035367,0.0859375,0.059814453,0.908691406,13:53.9,00:12.4
108,108,19.28647483,-99.14035367,0.172363281,0.183105469,0.926025391,13:53.9,00:12.4
109,109,19.28647483,-99.14035367,0.085449219,0.302246094,1.001708984,13:54.0,00:12.4
110,110,19.28647483,-99.14035367,0.065917969,0.223876953,0.878417969,13:54.0,00:12.4
111,111,19.286394,-99.14035833,0.077148438,0.062988281,0.907714844,13:54.2,00:12.7
112,112,19.286394,-99.14035833,0.125732422,0.215332031,0.851318359,13:54.3,00:12.7
113,113,19.286394,-99.14035833,0.012939453,0.085449219,0.976318359,13:54.4,00:12.8
114,114,19.286394,-99.14035833,0.016357422,0.058837891,0.989013672,13:54.5,00:12.9
115,115,19.286394,-99.14035833,0.03515625,0.115722656,0.863769531,13:54.5,00:13.0
116,116,19.286394,-99.14035833,0.074951172,0.125244141,0.922607422,13:54.6,00:13.0
117,117,19.286394,-99.14035833,0.141601563,0.078857422,0.947509766,13:54.6,00:13.1
118,118,19.286394,-99.14035833,-0.019287109,0.038330078,0.902832031,13:54.7,00:13.1
119,119,19.286394,-99.14035833,0.208740234,0.109619141,0.862548828,13:54.7,00:13.2
120,120,19.286312,-99.14036267,0.097412109,0.142089844,0.926269531,13:55.2,00:13.7
121,121,19.286312,-99.14036267,0.043945313,0.005859375,0.801757813,13:55.3,00:13.7
122,122,19.286312,-99.14036267,0.071777344,0.023925781,0.854248047,13:55.3,00:13.8
123,123,19.286312,-99.14036267,0.078125,0.074951172,0.879638672,13:55.4,00:13.9
124,124,19.286312,-99.14036267,0.095214844,-0.060302734,1.014648438,13:55.5,00:13.9
125,125,19.286312,-99.14036267,0.145507813,0.086181641,0.845458984,13:55.6,00:14.0
126,126,19.286312,-99.14036267,0.192871094,0.134521484,0.967041016,13:57.0,00:15.4
127,127,19.286312,-99.14036267,0.160400391,0.087646484,0.849853516,13:57.0,00:15.4
128,128,19.286312,-99.14036267,0.146240234,0.127929688,0.956298828,13:57.0,00:15.4
129,129,19.28622967,-99.140372,0.165527344,0.100830078,0.783935547,13:57.0,00:15.5
130,130,19.28622967,-99.140372,0.099609375,0.098632813,0.953125,13:57.0,00:15.5
131,131,19.28622967,-99.140372,0.100830078,0.038330078,0.961669922,13:57.0,00:15.5
132,132,19.28622967,-99.140372,0.101806641,0.051757813,0.931152344,13:57.0,00:15.5
133,133,19.28622967,-99.140372,0.111816406,0.092041016,0.895263672,13:57.1,00:15.5
134,134,19.28622967,-99.140372,0.077880859,0.141601563,0.982421875,13:57.1,00:15.5
135,135,19.28622967,-99.140372,0.096435547,0.062255859,0.936767578,13:57.1,00:15.5
136,136,19.28622967,-99.140372,0.163574219,0.073974609,0.824462891,13:57.1,00:15.6
137,137,19.28622967,-99.140372,0.146972656,0.100341797,0.961669922,13:57.1,00:15.6
138,138,19.28614767,-99.14037367,0.080322266,0.078857422,0.922119141,13:57.2,00:15.7
139,139,19.28614767,-99.14037367,0.133544922,0.072021484,0.928710938,13:57.3,00:15.7
140,140,19.28614767,-99.14037367,0.150634766,0.041748047,0.840087891,13:57.4,00:15.8
